origin,id,source_card_id,unit,domain,exam_pool,exam_command,marks,question,answer_format_hint,answer_format_steps,source
open-answer-card,derived-y9r-044-9f-which-metals-can-be-extracted-from-their-ores-by-heating-with-carbon,y9r-044-9f-which-metals-can-be-extracted-from-their-ores-by-heating-with-carbon,9F,chemistry,written-main,identify,1,A metal is zinc or below zinc in the reactivity series. Which extraction method can be used?,"Use the labels, diagram or question clue to name the correct item(s). Keep the answer concise.","Look carefully at the label, diagram or clue. | Name the correct item(s), part(s) or feature(s). | Use letters/names clearly if the diagram uses labels.",9F Summary sheet p3 Extracting metals
open-answer-card,derived-y9r-045-9f-which-metals-need-electrolysis-to-extract-them-from-their-ores,y9r-045-9f-which-metals-need-electrolysis-to-extract-them-from-their-ores,9F,chemistry,written-main,explain,3,A metal is above zinc in the reactivity series. Why is electrolysis needed to extract it from its ore?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9F Summary sheet p3 Extracting metals
open-answer-card,derived-y9r-046-9f-what-are-oxidation-reduction-and-redox,y9r-046-9f-what-are-oxidation-reduction-and-redox,9F,chemistry,written-recall,state,1,"What are oxidation, reduction and redox?","Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9F Summary sheet p3 Extracting metals
open-answer-card,derived-y9r-047-9i-what-can-forces-make-objects-do,y9r-047-9i-what-can-forces-make-objects-do,9I,physics,written-main,state,3,What can forces make objects do?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9I Summary sheet p1 Forces and motion
open-answer-card,derived-y9r-048-9i-what-is-true-about-the-forces-on-an-object-moving-at-a-constant-speed,y9r-048-9i-what-is-true-about-the-forces-on-an-object-moving-at-a-constant-speed,9I,physics,written-recall,state,1,What is true about the forces on an object moving at a constant speed?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9I Summary sheet p1 Forces and motion
open-answer-card,derived-y9r-049-9i-what-happens-to-air-resistance-as-a-falling-object-gets-faster,y9r-049-9i-what-happens-to-air-resistance-as-a-falling-object-gets-faster,9I,physics,written-main,describe,2,What happens to air resistance as a falling object gets faster?,"Say what happens, what changes, or what is shown. Use short linked points and include values or labels if given.","Give one clear feature, step or change. | Add another linked feature, step or comparison. | Use values, labels or context from the question where useful.",9I Summary sheet p1 Forces and motion
open-answer-card,derived-y9r-050-9i-what-has-happened-when-a-falling-object-reaches-terminal-velocity,y9r-050-9i-what-has-happened-when-a-falling-object-reaches-terminal-velocity,9I,physics,written-main,explain,2,A falling object is moving at terminal velocity. What has happened to air resistance and weight?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9I Summary sheet p1 Forces and motion
open-answer-card,derived-y9r-051-9i-how-do-you-convert-a-speed-in-m-s-to-km-h,y9r-051-9i-how-do-you-convert-a-speed-in-m-s-to-km-h,9I,physics,written-main,explain,3,How do you convert a speed in m/s to km/h?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9I Summary sheet p1 Speed
open-answer-card,derived-y9r-052-9i-how-do-you-convert-a-speed-in-km-h-to-m-s,y9r-052-9i-how-do-you-convert-a-speed-in-km-h-to-m-s,9I,physics,written-main,explain,3,How do you convert a speed in km/h to m/s?,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9I Summary sheet p1 Speed
open-answer-card,derived-y9r-053-9i-what-is-mean-speed,y9r-053-9i-what-is-mean-speed,9I,physics,written-recall,state,1,What is mean speed?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9I Summary sheet p1 Speed
open-answer-card,derived-y9r-054-9i-what-is-the-relative-speed-of-a-car-travelling-at-50-km-h-compared-to-one-t,y9r-054-9i-what-is-the-relative-speed-of-a-car-travelling-at-50-km-h-compared-to-one-t,9I,physics,written-main,calculate,2,One car travels at 50 km/h and another travels at 30 km/h in the same direction. What is the relative speed?,"Write the formula or method, substitute values, then give the answer with a unit or required rounding.",Write the equation or method. | Substitute the values and show working. | Give the final answer with the correct unit or rounding.,9I Summary sheet p1 Speed
open-answer-card,derived-y9r-055-9i-what-does-a-speed-time-graph-show,y9r-055-9i-what-does-a-speed-time-graph-show,9I,physics,written-main,graph,3,What does a speed-time graph show?,"Read the axes and scale first. Use values where useful, then describe or draw the trend/relationship.","Check the x-axis, y-axis and scale. | Use values, gradients or line shape where useful. | Describe the trend or draw/plot the requested relationship.",9I Summary sheet p1 Speed-time graphs
open-answer-card,derived-y9r-056-9i-what-do-horizontal-lines-show-on-a-speed-time-graph,y9r-056-9i-what-do-horizontal-lines-show-on-a-speed-time-graph,9I,physics,written-main,graph,3,What do horizontal lines show on a speed-time graph?,"Read the axes and scale first. Use values where useful, then describe or draw the trend/relationship.","Check the x-axis, y-axis and scale. | Use values, gradients or line shape where useful. | Describe the trend or draw/plot the requested relationship.",9I Summary sheet p1 Speed-time graphs
open-answer-card,derived-y9r-057-9i-what-do-sloping-lines-show-on-a-speed-time-graph,y9r-057-9i-what-do-sloping-lines-show-on-a-speed-time-graph,9I,physics,written-main,graph,3,What do sloping lines show on a speed-time graph?,"Read the axes and scale first. Use values where useful, then describe or draw the trend/relationship.","Check the x-axis, y-axis and scale. | Use values, gradients or line shape where useful. | Describe the trend or draw/plot the requested relationship.",9I Summary sheet p1 Speed-time graphs
open-answer-card,derived-y9r-058-9i-on-a-distance-time-graph-what-does-the-gradient-of-a-line-give,y9r-058-9i-on-a-distance-time-graph-what-does-the-gradient-of-a-line-give,9I,physics,written-main,graph,3,"On a distance-time graph, what does the gradient of a line give?","Read the axes and scale first. Use values where useful, then describe or draw the trend/relationship.","Check the x-axis, y-axis and scale. | Use values, gradients or line shape where useful. | Describe the trend or draw/plot the requested relationship.",9I Summary sheet p2 Gradients
open-answer-card,derived-y9r-059-9i-what-is-a-pivot-also-known-as,y9r-059-9i-what-is-a-pivot-also-known-as,9I,physics,written-recall,state,1,What is a pivot also known as?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9I Summary sheet p2 Levers and moments
open-answer-card,derived-y9r-060-9i-what-is-a-turning-force-called,y9r-060-9i-what-is-a-turning-force-called,9I,physics,written-recall,state,1,What is a turning force called?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9I Summary sheet p2 Levers and moments
open-answer-card,derived-y9r-061-9i-what-is-the-formula-for-moment,y9r-061-9i-what-is-the-formula-for-moment,9I,physics,written-recall,state,1,What is the formula for moment?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9I Summary sheet p2 Levers and moments
open-answer-card,derived-y9r-062-9i-what-is-true-when-an-object-is-balanced,y9r-062-9i-what-is-true-when-an-object-is-balanced,9I,physics,written-recall,state,1,What is true when an object is balanced?,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9I Summary sheet p3 Levers and moments
